frame,posse,pct_a,pct_b
18996,none,67.7,32.3
18998,none,67.7,32.3
19000,none,67.7,32.3
19002,none,67.7,32.3
19004,none,67.7,32.3
19006,none,67.7,32.3
19008,none,67.7,32.3
19010,none,67.7,32.3
19012,none,67.7,32.3
19014,none,67.7,32.3
19016,none,67.7,32.3
19018,none,67.7,32.3
19020,none,67.7,32.3
19022,none,67.7,32.3
19024,none,67.7,32.3
19026,none,67.7,32.3
19028,none,67.7,32.3
19030,none,67.7,32.3
19032,none,67.7,32.3
19034,none,67.7,32.3
19036,none,67.7,32.3
19038,none,67.7,32.3
19040,none,67.7,32.3
19042,none,67.7,32.3
19044,none,67.7,32.3
19046,none,67.7,32.3
19048,none,67.7,32.3
19050,none,67.7,32.3
19052,none,67.7,32.3
19054,none,67.7,32.3
19056,none,67.7,32.3
19058,none,67.7,32.3
19060,none,67.7,32.3
19062,none,67.7,32.3
19064,none,67.7,32.3
19066,none,67.7,32.3
19068,none,67.7,32.3
19070,none,67.7,32.3
19072,none,67.7,32.3
19074,none,67.7,32.3
19076,none,67.7,32.3
19078,none,67.7,32.3
19080,none,67.7,32.3
19082,none,67.7,32.3
19084,none,67.7,32.3
19086,none,67.7,32.3
19088,none,67.7,32.3
19090,none,67.7,32.3
19092,none,67.7,32.3
19094,none,67.7,32.3
19096,none,67.7,32.3
19098,none,67.7,32.3
19100,none,67.7,32.3
19102,none,67.7,32.3
19104,none,67.7,32.3
19106,none,67.7,32.3
19108,none,67.7,32.3
19110,none,67.7,32.3
19112,none,67.7,32.3
19114,none,67.7,32.3
19116,none,67.7,32.3
19118,none,67.7,32.3
19120,none,67.7,32.3
19122,none,67.7,32.3
19124,none,67.7,32.3
19126,none,67.7,32.3
19128,none,67.7,32.3
19130,none,67.7,32.3
19132,none,67.7,32.3
19134,none,67.7,32.3
19136,none,67.7,32.3
19138,none,67.7,32.3
19140,none,67.7,32.3
19142,none,67.7,32.3
19144,none,67.7,32.3
19146,none,67.7,32.3
19148,none,67.7,32.3
19150,none,67.7,32.3
19152,none,67.7,32.3
19154,none,67.7,32.3
19156,none,67.7,32.3
19158,none,67.7,32.3
19160,none,67.7,32.3
19162,none,67.7,32.3
19164,none,67.7,32.3
19166,none,67.7,32.3
19168,none,67.7,32.3
19170,none,67.7,32.3
19172,none,67.7,32.3
19174,none,67.7,32.3
19176,none,67.7,32.3
19178,none,67.7,32.3
19180,none,67.7,32.3
19182,none,67.7,32.3
19184,none,67.7,32.3
19186,none,67.7,32.3
19188,none,67.7,32.3
19190,none,67.7,32.3
19192,none,67.7,32.3
19194,none,67.7,32.3
19196,none,67.7,32.3
19198,none,67.7,32.3
19200,none,67.7,32.3
19202,none,67.7,32.3
19204,none,67.7,32.3
19206,none,67.7,32.3
19208,none,67.7,32.3
19210,none,67.7,32.3
19212,none,67.7,32.3
19214,none,67.7,32.3
19216,none,67.7,32.3
19218,none,67.7,32.3
19220,B,67.7,32.3
19222,none,67.7,32.3
19224,none,67.7,32.3
19226,none,67.7,32.3
19228,none,67.7,32.3
19230,none,67.7,32.3
19232,none,67.7,32.3
19234,none,67.7,32.3
19236,none,67.7,32.3
19238,none,67.7,32.3
19240,none,67.7,32.3
19242,B,67.6,32.4
19244,none,67.6,32.4
19246,none,67.6,32.4
19248,none,67.6,32.4
19250,none,67.6,32.4
19252,none,67.6,32.4
19254,none,67.6,32.4
19256,none,67.6,32.4
19258,none,67.6,32.4
19260,none,67.6,32.4
19262,none,67.6,32.4
19264,none,67.6,32.4
19266,none,67.6,32.4
19268,none,67.6,32.4
19270,none,67.6,32.4
19272,none,67.6,32.4
19274,none,67.6,32.4
19276,none,67.6,32.4
19278,none,67.6,32.4
19280,none,67.6,32.4
19282,none,67.6,32.4
19284,none,67.6,32.4
19286,none,67.6,32.4
19288,none,67.6,32.4
19290,none,67.6,32.4
19292,none,67.6,32.4
19294,none,67.6,32.4
19296,none,67.6,32.4
19298,none,67.6,32.4
19300,none,67.6,32.4
19302,none,67.6,32.4
19304,none,67.6,32.4
19306,none,67.6,32.4
19308,none,67.6,32.4
19310,none,67.6,32.4
19312,none,67.6,32.4
19314,none,67.6,32.4
19316,none,67.6,32.4
19318,none,67.6,32.4
19320,none,67.6,32.4
19322,none,67.6,32.4
19324,none,67.6,32.4
19326,none,67.6,32.4
19328,A,67.6,32.4
19330,none,67.6,32.4
19332,none,67.6,32.4
19334,none,67.6,32.4
19336,none,67.6,32.4
19338,A,67.7,32.3
19340,none,67.7,32.3
19342,none,67.7,32.3
19344,none,67.7,32.3
19346,none,67.7,32.3
19348,A,67.7,32.3
19350,none,67.7,32.3
19352,none,67.7,32.3
19354,none,67.7,32.3
19356,none,67.7,32.3
19358,none,67.7,32.3
19360,none,67.7,32.3
19362,none,67.7,32.3
19364,none,67.7,32.3
19366,none,67.7,32.3
19368,none,67.7,32.3
19370,none,67.7,32.3
19372,none,67.7,32.3
19374,none,67.7,32.3
19376,none,67.7,32.3
19378,none,67.7,32.3
19380,none,67.7,32.3
19382,none,67.7,32.3
19384,none,67.7,32.3
19386,none,67.7,32.3
19388,none,67.7,32.3
19390,none,67.7,32.3
19392,none,67.7,32.3
19394,none,67.7,32.3
19396,none,67.7,32.3
19398,none,67.7,32.3
19400,none,67.7,32.3
19402,none,67.7,32.3
19404,none,67.7,32.3
19406,none,67.7,32.3
19408,none,67.7,32.3
19410,none,67.7,32.3
19412,none,67.7,32.3
19414,none,67.7,32.3
19416,none,67.7,32.3
19418,none,67.7,32.3
19420,none,67.7,32.3
19422,none,67.7,32.3
19424,none,67.7,32.3
19426,none,67.7,32.3
19428,none,67.7,32.3
19430,none,67.7,32.3
19432,A,67.7,32.3
19434,none,67.7,32.3
19436,none,67.7,32.3
19438,none,67.7,32.3
19440,none,67.7,32.3
19442,none,67.7,32.3
19444,none,67.7,32.3
19446,none,67.7,32.3
19448,none,67.7,32.3
19450,none,67.7,32.3
19452,none,67.7,32.3
19454,none,67.7,32.3
19456,none,67.7,32.3
19458,none,67.7,32.3
19460,none,67.7,32.3
19462,none,67.7,32.3
19464,none,67.7,32.3
19466,none,67.7,32.3
19468,none,67.7,32.3
19470,none,67.7,32.3
19472,none,67.7,32.3
19474,none,67.7,32.3
19476,none,67.7,32.3
19478,none,67.7,32.3
19480,A,67.7,32.3
19482,none,67.7,32.3
19484,A,67.8,32.2
19486,none,67.8,32.2
19488,none,67.8,32.2
19490,none,67.8,32.2
19492,none,67.8,32.2
19494,none,67.8,32.2
19496,none,67.8,32.2
19498,none,67.8,32.2
19500,none,67.8,32.2
19502,none,67.8,32.2
19504,none,67.8,32.2
19506,none,67.8,32.2
19508,none,67.8,32.2
19510,none,67.8,32.2
19512,none,67.8,32.2
19514,none,67.8,32.2
19516,none,67.8,32.2
19518,none,67.8,32.2
19520,none,67.8,32.2
19522,none,67.8,32.2
19524,none,67.8,32.2
19526,none,67.8,32.2
19528,none,67.8,32.2
19530,none,67.8,32.2
19532,none,67.8,32.2
19534,none,67.8,32.2
19536,none,67.8,32.2
19538,none,67.8,32.2
19540,none,67.8,32.2
19542,none,67.8,32.2
19544,none,67.8,32.2
19546,none,67.8,32.2
19548,none,67.8,32.2
19550,none,67.8,32.2
19552,none,67.8,32.2
19554,none,67.8,32.2
19556,none,67.8,32.2
19558,none,67.8,32.2
19560,none,67.8,32.2
19562,none,67.8,32.2
19564,none,67.8,32.2
19566,none,67.8,32.2
19568,none,67.8,32.2
19570,none,67.8,32.2
19572,none,67.8,32.2
19574,none,67.8,32.2
19576,none,67.8,32.2
19578,none,67.8,32.2
19580,none,67.8,32.2
19582,none,67.8,32.2
19584,none,67.8,32.2
19586,none,67.8,32.2
19588,none,67.8,32.2
19590,none,67.8,32.2
19592,none,67.8,32.2
19594,none,67.8,32.2
19596,none,67.8,32.2
19598,none,67.8,32.2
19600,none,67.8,32.2
19602,none,67.8,32.2
19604,none,67.8,32.2
19606,none,67.8,32.2
19608,none,67.8,32.2
19610,none,67.8,32.2
19612,none,67.8,32.2
19614,none,67.8,32.2
19616,none,67.8,32.2
19618,none,67.8,32.2
19620,none,67.8,32.2
19622,none,67.8,32.2
19624,none,67.8,32.2
19626,none,67.8,32.2
19628,none,67.8,32.2
19630,none,67.8,32.2
19632,none,67.8,32.2
19634,none,67.8,32.2
19636,none,67.8,32.2
19638,none,67.8,32.2
19640,none,67.8,32.2
19642,none,67.8,32.2
19644,none,67.8,32.2
19646,none,67.8,32.2
19648,none,67.8,32.2
19650,none,67.8,32.2
19652,none,67.8,32.2
19654,none,67.8,32.2
19656,none,67.8,32.2
19658,none,67.8,32.2
19660,none,67.8,32.2
19662,none,67.8,32.2
19664,none,67.8,32.2
19666,none,67.8,32.2
19668,none,67.8,32.2
19670,none,67.8,32.2
19672,none,67.8,32.2
19674,none,67.8,32.2
19676,none,67.8,32.2
19678,none,67.8,32.2
19680,none,67.8,32.2
19682,none,67.8,32.2
19684,none,67.8,32.2
19686,none,67.8,32.2
19688,none,67.8,32.2
19690,none,67.8,32.2
19692,none,67.8,32.2
19694,none,67.8,32.2
19696,none,67.8,32.2
19698,none,67.8,32.2
19700,none,67.8,32.2
19702,none,67.8,32.2
19704,none,67.8,32.2
19706,none,67.8,32.2
19708,none,67.8,32.2
19710,none,67.8,32.2
19712,none,67.8,32.2
19714,none,67.8,32.2
19716,none,67.8,32.2
19718,none,67.8,32.2
19720,none,67.8,32.2
19722,none,67.8,32.2
19724,none,67.8,32.2
19726,none,67.8,32.2
19728,none,67.8,32.2
19730,none,67.8,32.2
19732,none,67.8,32.2
19734,none,67.8,32.2
19736,none,67.8,32.2
19738,none,67.8,32.2
19740,none,67.8,32.2
19742,none,67.8,32.2
19744,none,67.8,32.2
19746,none,67.8,32.2
19748,none,67.8,32.2
19750,none,67.8,32.2
19752,none,67.8,32.2
19754,none,67.8,32.2
19756,none,67.8,32.2
19758,none,67.8,32.2
19760,none,67.8,32.2
19762,none,67.8,32.2
19764,none,67.8,32.2
19766,none,67.8,32.2
19768,none,67.8,32.2
19770,none,67.8,32.2
19772,none,67.8,32.2
19774,none,67.8,32.2
19776,none,67.8,32.2
19778,none,67.8,32.2
19780,none,67.8,32.2
19782,none,67.8,32.2
19784,none,67.8,32.2
19786,none,67.8,32.2
19788,none,67.8,32.2
19790,none,67.8,32.2
19792,none,67.8,32.2
19794,none,67.8,32.2
19796,none,67.8,32.2
19798,none,67.8,32.2
19800,none,67.8,32.2
19802,none,67.8,32.2
19804,none,67.8,32.2
19806,none,67.8,32.2
19808,none,67.8,32.2
19810,none,67.8,32.2
19812,none,67.8,32.2
19814,none,67.8,32.2
19816,none,67.8,32.2
19818,none,67.8,32.2
19820,none,67.8,32.2
19822,none,67.8,32.2
19824,none,67.8,32.2
19826,none,67.8,32.2
19828,none,67.8,32.2
19830,none,67.8,32.2
19832,none,67.8,32.2
19834,none,67.8,32.2
19836,none,67.8,32.2
19838,none,67.8,32.2
19840,none,67.8,32.2
19842,none,67.8,32.2
19844,none,67.8,32.2
19846,none,67.8,32.2
19848,none,67.8,32.2
19850,none,67.8,32.2
19852,none,67.8,32.2
19854,none,67.8,32.2
19856,none,67.8,32.2
19858,none,67.8,32.2
19860,none,67.8,32.2
19862,none,67.8,32.2
19864,none,67.8,32.2
19866,none,67.8,32.2
19868,none,67.8,32.2
19870,none,67.8,32.2
19872,none,67.8,32.2
19874,none,67.8,32.2
19876,none,67.8,32.2
19878,none,67.8,32.2
19880,none,67.8,32.2
19882,none,67.8,32.2
19884,none,67.8,32.2
19886,none,67.8,32.2
19888,none,67.8,32.2
19890,none,67.8,32.2
19892,none,67.8,32.2
19894,none,67.8,32.2
19896,none,67.8,32.2
19898,none,67.8,32.2
19900,none,67.8,32.2
19902,none,67.8,32.2
19904,none,67.8,32.2
19906,none,67.8,32.2
19908,none,67.8,32.2
19910,none,67.8,32.2
19912,none,67.8,32.2
19914,none,67.8,32.2
19916,none,67.8,32.2
19918,none,67.8,32.2
19920,none,67.8,32.2
19922,none,67.8,32.2
19924,none,67.8,32.2
19926,none,67.8,32.2
19928,none,67.8,32.2
19930,none,67.8,32.2
19932,B,67.7,32.3
19934,A,67.7,32.3
19936,none,67.7,32.3
19938,none,67.7,32.3
19940,none,67.7,32.3
19942,none,67.7,32.3
19944,none,67.7,32.3
19946,none,67.7,32.3
19948,none,67.7,32.3
19950,none,67.7,32.3
19952,none,67.7,32.3
19954,none,67.7,32.3
19956,none,67.7,32.3
19958,A,67.8,32.2
19960,A,67.8,32.2
19962,A,67.8,32.2
19964,A,67.8,32.2
19966,A,67.9,32.1
19968,none,67.9,32.1
19970,none,67.9,32.1
19972,B,67.8,32.2
19974,none,67.8,32.2
19976,none,67.8,32.2
19978,none,67.8,32.2
19980,none,67.8,32.2
19982,none,67.8,32.2
19984,none,67.8,32.2
19986,none,67.8,32.2
19988,none,67.8,32.2
19990,none,67.8,32.2
19992,none,67.8,32.2
19994,none,67.8,32.2
19996,none,67.8,32.2
19998,none,67.8,32.2
20000,none,67.8,32.2
20002,none,67.8,32.2
20004,none,67.8,32.2
20006,none,67.8,32.2
20008,none,67.8,32.2
20010,none,67.8,32.2
20012,none,67.8,32.2
20014,none,67.8,32.2
20016,none,67.8,32.2
20018,none,67.8,32.2
20020,A,67.8,32.2
20022,none,67.8,32.2
20024,none,67.8,32.2
20026,none,67.8,32.2
20028,A,67.9,32.1
20030,none,67.9,32.1
20032,none,67.9,32.1
20034,none,67.9,32.1
20036,none,67.9,32.1
20038,none,67.9,32.1
20040,A,67.9,32.1
20042,none,67.9,32.1
20044,A,67.9,32.1
20046,A,68.0,32.0
20048,none,68.0,32.0
20050,none,68.0,32.0
20052,none,68.0,32.0
20054,none,68.0,32.0
20056,none,68.0,32.0
20058,none,68.0,32.0
20060,none,68.0,32.0
20062,none,68.0,32.0
20064,none,68.0,32.0
20066,none,68.0,32.0
20068,none,68.0,32.0
20070,none,68.0,32.0
20072,none,68.0,32.0
20074,none,68.0,32.0
20076,none,68.0,32.0
20078,none,68.0,32.0
20080,none,68.0,32.0
20082,none,68.0,32.0
20084,none,68.0,32.0
20086,none,68.0,32.0
20088,B,67.9,32.1
20090,B,67.8,32.2
20092,none,67.8,32.2
20094,none,67.8,32.2
20096,B,67.8,32.2
20098,none,67.8,32.2
20100,none,67.8,32.2
20102,none,67.8,32.2
20104,none,67.8,32.2
20106,none,67.8,32.2
20108,A,67.8,32.2
20110,B,67.8,32.2
20112,none,67.8,32.2
20114,none,67.8,32.2
20116,none,67.8,32.2
20118,none,67.8,32.2
20120,none,67.8,32.2
20122,none,67.8,32.2
20124,none,67.8,32.2
20126,none,67.8,32.2
20128,none,67.8,32.2
20130,A,67.8,32.2
20132,none,67.8,32.2
20134,none,67.8,32.2
20136,none,67.8,32.2
20138,none,67.8,32.2
20140,none,67.8,32.2
20142,none,67.8,32.2
20144,none,67.8,32.2
20146,none,67.8,32.2
20148,none,67.8,32.2
20150,none,67.8,32.2
20152,none,67.8,32.2
20154,none,67.8,32.2
20156,none,67.8,32.2
20158,none,67.8,32.2
20160,none,67.8,32.2
20162,none,67.8,32.2
20164,none,67.8,32.2
20166,none,67.8,32.2
20168,none,67.8,32.2
20170,A,67.8,32.2
20172,none,67.8,32.2
20174,none,67.8,32.2
20176,none,67.8,32.2
20178,none,67.8,32.2
20180,none,67.8,32.2
20182,none,67.8,32.2
20184,none,67.8,32.2
20186,none,67.8,32.2
20188,none,67.8,32.2
20190,none,67.8,32.2
20192,none,67.8,32.2
20194,none,67.8,32.2
20196,A,67.8,32.2
20198,A,67.9,32.1
20200,none,67.9,32.1
20202,none,67.9,32.1
20204,none,67.9,32.1
20206,A,67.9,32.1
20208,none,67.9,32.1
20210,A,67.9,32.1
20212,none,67.9,32.1
20214,none,67.9,32.1
20216,none,67.9,32.1
20218,none,67.9,32.1
20220,none,67.9,32.1
20222,none,67.9,32.1
20224,A,67.9,32.1
20226,A,68.0,32.0
20228,none,68.0,32.0
20230,none,68.0,32.0
20232,none,68.0,32.0
20234,none,68.0,32.0
20236,none,68.0,32.0
20238,none,68.0,32.0
20240,none,68.0,32.0
20242,none,68.0,32.0
20244,none,68.0,32.0
20246,none,68.0,32.0
20248,none,68.0,32.0
20250,none,68.0,32.0
20252,none,68.0,32.0
20254,none,68.0,32.0
20256,none,68.0,32.0
20258,none,68.0,32.0
20260,none,68.0,32.0
20262,none,68.0,32.0
20264,none,68.0,32.0
20266,none,68.0,32.0
20268,none,68.0,32.0
20270,none,68.0,32.0
20272,none,68.0,32.0
20274,none,68.0,32.0
20276,none,68.0,32.0
20278,none,68.0,32.0
20280,none,68.0,32.0
20282,none,68.0,32.0
20284,none,68.0,32.0
20286,none,68.0,32.0
20288,none,68.0,32.0
20290,none,68.0,32.0
20292,none,68.0,32.0
20294,none,68.0,32.0
20296,none,68.0,32.0
20298,none,68.0,32.0
20300,none,68.0,32.0
20302,none,68.0,32.0
20304,none,68.0,32.0
20306,none,68.0,32.0
20308,none,68.0,32.0
20310,none,68.0,32.0
20312,none,68.0,32.0
20314,none,68.0,32.0
20316,none,68.0,32.0
20318,none,68.0,32.0
20320,none,68.0,32.0
20322,none,68.0,32.0
20324,none,68.0,32.0
20326,none,68.0,32.0
20328,none,68.0,32.0
20330,none,68.0,32.0
20332,none,68.0,32.0
20334,none,68.0,32.0
20336,none,68.0,32.0
20338,none,68.0,32.0
20340,none,68.0,32.0
20342,none,68.0,32.0
20344,none,68.0,32.0
20346,none,68.0,32.0
20348,none,68.0,32.0
20350,none,68.0,32.0
20352,none,68.0,32.0
20354,none,68.0,32.0
20356,none,68.0,32.0
20358,none,68.0,32.0
20360,none,68.0,32.0
20362,none,68.0,32.0
20364,none,68.0,32.0
20366,none,68.0,32.0
20368,none,68.0,32.0
20370,none,68.0,32.0
20372,none,68.0,32.0
20374,none,68.0,32.0
20376,none,68.0,32.0
20378,none,68.0,32.0
20380,none,68.0,32.0
20382,none,68.0,32.0
20384,none,68.0,32.0
20386,none,68.0,32.0
20388,none,68.0,32.0
20390,none,68.0,32.0
20392,none,68.0,32.0
20394,none,68.0,32.0
20396,none,68.0,32.0
20398,none,68.0,32.0
20400,none,68.0,32.0
20402,none,68.0,32.0
20404,none,68.0,32.0
20406,none,68.0,32.0
20408,none,68.0,32.0
20410,none,68.0,32.0
20412,none,68.0,32.0
20414,none,68.0,32.0
20416,none,68.0,32.0
20418,none,68.0,32.0
20420,none,68.0,32.0
20422,none,68.0,32.0
20424,none,68.0,32.0
20426,none,68.0,32.0
20428,none,68.0,32.0
20430,none,68.0,32.0
20432,none,68.0,32.0
20434,none,68.0,32.0
20436,none,68.0,32.0
20438,none,68.0,32.0
20440,none,68.0,32.0
20442,none,68.0,32.0
20444,none,68.0,32.0
20446,none,68.0,32.0
20448,none,68.0,32.0
20450,none,68.0,32.0
20452,none,68.0,32.0
20454,none,68.0,32.0
20456,none,68.0,32.0
20458,none,68.0,32.0
20460,none,68.0,32.0
20462,none,68.0,32.0
20464,none,68.0,32.0
20466,none,68.0,32.0
20468,none,68.0,32.0
20470,none,68.0,32.0
20472,none,68.0,32.0
20474,none,68.0,32.0
20476,none,68.0,32.0
20478,none,68.0,32.0
20480,none,68.0,32.0
20482,none,68.0,32.0
20484,none,68.0,32.0
20486,none,68.0,32.0
20488,none,68.0,32.0
20490,none,68.0,32.0
20492,none,68.0,32.0
20494,none,68.0,32.0
20496,none,68.0,32.0
20498,none,68.0,32.0
20500,none,68.0,32.0
20502,none,68.0,32.0
20504,none,68.0,32.0
20506,none,68.0,32.0
20508,none,68.0,32.0
20510,none,68.0,32.0
20512,none,68.0,32.0
20514,none,68.0,32.0
20516,none,68.0,32.0
20518,none,68.0,32.0
20520,none,68.0,32.0
20522,none,68.0,32.0
20524,none,68.0,32.0
20526,none,68.0,32.0
20528,none,68.0,32.0
20530,none,68.0,32.0
20532,none,68.0,32.0
20534,none,68.0,32.0
20536,none,68.0,32.0
20538,none,68.0,32.0
20540,none,68.0,32.0
20542,none,68.0,32.0
20544,none,68.0,32.0
20546,none,68.0,32.0
20548,none,68.0,32.0
20550,none,68.0,32.0
20552,none,68.0,32.0
20554,none,68.0,32.0
20556,none,68.0,32.0
20558,none,68.0,32.0
20560,none,68.0,32.0
20562,none,68.0,32.0
20564,none,68.0,32.0
20566,none,68.0,32.0
20568,none,68.0,32.0
20570,none,68.0,32.0
20572,none,68.0,32.0
20574,none,68.0,32.0
20576,none,68.0,32.0
20578,none,68.0,32.0
20580,none,68.0,32.0
20582,none,68.0,32.0
20584,none,68.0,32.0
20586,none,68.0,32.0
20588,none,68.0,32.0
20590,none,68.0,32.0
20592,none,68.0,32.0
20594,none,68.0,32.0
20596,none,68.0,32.0
20598,none,68.0,32.0
20600,none,68.0,32.0
20602,none,68.0,32.0
20604,none,68.0,32.0
20606,none,68.0,32.0
20608,none,68.0,32.0
20610,none,68.0,32.0
20612,none,68.0,32.0
20614,none,68.0,32.0
20616,none,68.0,32.0
20618,none,68.0,32.0
20620,none,68.0,32.0
20622,none,68.0,32.0
20624,none,68.0,32.0
20626,none,68.0,32.0
20628,none,68.0,32.0
20630,none,68.0,32.0
20632,A,68.0,32.0
20634,none,68.0,32.0
20636,none,68.0,32.0
20638,none,68.0,32.0
20640,none,68.0,32.0
20642,none,68.0,32.0
20644,none,68.0,32.0
20646,none,68.0,32.0
20648,none,68.0,32.0
20650,none,68.0,32.0
20652,none,68.0,32.0
20654,none,68.0,32.0
20656,none,68.0,32.0
20658,none,68.0,32.0
20660,none,68.0,32.0
20662,none,68.0,32.0
20664,none,68.0,32.0
20666,none,68.0,32.0
20668,none,68.0,32.0
20670,none,68.0,32.0
20672,none,68.0,32.0
20674,none,68.0,32.0
20676,none,68.0,32.0
20678,none,68.0,32.0
20680,none,68.0,32.0
20682,none,68.0,32.0
20684,none,68.0,32.0
20686,none,68.0,32.0
20688,none,68.0,32.0
20690,none,68.0,32.0
20692,none,68.0,32.0
20694,none,68.0,32.0
20696,none,68.0,32.0
20698,none,68.0,32.0
20700,none,68.0,32.0
20702,none,68.0,32.0
20704,none,68.0,32.0
20706,none,68.0,32.0
20708,none,68.0,32.0
20710,none,68.0,32.0
20712,none,68.0,32.0
20714,none,68.0,32.0
20716,none,68.0,32.0
20718,none,68.0,32.0
20720,none,68.0,32.0
20722,none,68.0,32.0
20724,none,68.0,32.0
20726,none,68.0,32.0
20728,none,68.0,32.0
20730,none,68.0,32.0
20732,none,68.0,32.0
20734,none,68.0,32.0
20736,none,68.0,32.0
20738,none,68.0,32.0
20740,none,68.0,32.0
20742,none,68.0,32.0
20744,none,68.0,32.0
20746,none,68.0,32.0
20748,none,68.0,32.0
20750,none,68.0,32.0
20752,none,68.0,32.0
20754,none,68.0,32.0
20756,none,68.0,32.0
20758,none,68.0,32.0
20760,none,68.0,32.0
20762,none,68.0,32.0
20764,none,68.0,32.0
20766,none,68.0,32.0
20768,none,68.0,32.0
20770,none,68.0,32.0
20772,none,68.0,32.0
20774,none,68.0,32.0
20776,A,68.0,32.0
20778,A,68.0,32.0
20780,A,68.1,31.9
20782,A,68.1,31.9
20784,none,68.1,31.9
20786,A,68.1,31.9
20788,none,68.1,31.9
20790,A,68.1,31.9
20792,none,68.1,31.9
20794,A,68.2,31.8
20796,A,68.2,31.8
20798,none,68.2,31.8
20800,none,68.2,31.8
20802,none,68.2,31.8
20804,none,68.2,31.8
20806,none,68.2,31.8
20808,B,68.1,31.9
20810,none,68.1,31.9
20812,none,68.1,31.9
20814,none,68.1,31.9
20816,none,68.1,31.9
20818,none,68.1,31.9
20820,none,68.1,31.9
20822,A,68.2,31.8
20824,A,68.2,31.8
20826,none,68.2,31.8
20828,none,68.2,31.8
20830,none,68.2,31.8
20832,none,68.2,31.8
20834,none,68.2,31.8
20836,none,68.2,31.8
20838,none,68.2,31.8
20840,none,68.2,31.8
20842,none,68.2,31.8
20844,none,68.2,31.8
20846,none,68.2,31.8
20848,none,68.2,31.8
20850,none,68.2,31.8
20852,none,68.2,31.8
20854,none,68.2,31.8
20856,none,68.2,31.8
20858,none,68.2,31.8
20860,none,68.2,31.8
20862,none,68.2,31.8
20864,none,68.2,31.8
20866,none,68.2,31.8
20868,none,68.2,31.8
20870,none,68.2,31.8
20872,none,68.2,31.8
20874,none,68.2,31.8
20876,none,68.2,31.8
20878,none,68.2,31.8
20880,none,68.2,31.8
20882,none,68.2,31.8
20884,none,68.2,31.8
20886,none,68.2,31.8
20888,none,68.2,31.8
20890,none,68.2,31.8
20892,none,68.2,31.8
20894,none,68.2,31.8
20896,none,68.2,31.8
20898,none,68.2,31.8
20900,none,68.2,31.8
20902,none,68.2,31.8
20904,none,68.2,31.8
20906,none,68.2,31.8
20908,none,68.2,31.8
20910,none,68.2,31.8
20912,none,68.2,31.8
20914,none,68.2,31.8
20916,none,68.2,31.8
20918,none,68.2,31.8
20920,none,68.2,31.8
20922,B,68.1,31.9
20924,none,68.1,31.9
20926,none,68.1,31.9
20928,none,68.1,31.9
20930,none,68.1,31.9
20932,none,68.1,31.9
20934,none,68.1,31.9
20936,B,68.1,31.9
20938,none,68.1,31.9
20940,A,68.1,31.9
20942,none,68.1,31.9
20944,none,68.1,31.9
20946,none,68.1,31.9
20948,none,68.1,31.9
20950,none,68.1,31.9
20952,none,68.1,31.9
20954,none,68.1,31.9
20956,none,68.1,31.9
20958,none,68.1,31.9
20960,none,68.1,31.9
20962,none,68.1,31.9
20964,A,68.1,31.9
20966,A,68.2,31.8
20968,A,68.2,31.8
20970,none,68.2,31.8
20972,none,68.2,31.8
20974,A,68.2,31.8
20976,A,68.2,31.8
20978,A,68.3,31.7
20980,A,68.3,31.7
20982,A,68.3,31.7
20984,A,68.3,31.7
20986,none,68.3,31.7
20988,A,68.4,31.6
20990,B,68.3,31.7
20992,A,68.3,31.7
20994,none,68.3,31.7
20996,none,68.3,31.7
20998,none,68.3,31.7
21000,none,68.3,31.7
21002,none,68.3,31.7
21004,none,68.3,31.7
21006,none,68.3,31.7
21008,none,68.3,31.7
21010,none,68.3,31.7
21012,none,68.3,31.7
21014,none,68.3,31.7
21016,none,68.3,31.7
21018,none,68.3,31.7
21020,none,68.3,31.7
21022,none,68.3,31.7
21024,none,68.3,31.7
21026,none,68.3,31.7
21028,none,68.3,31.7
21030,none,68.3,31.7
21032,none,68.3,31.7
21034,none,68.3,31.7
21036,none,68.3,31.7
21038,none,68.3,31.7
21040,none,68.3,31.7
21042,none,68.3,31.7
21044,none,68.3,31.7
21046,none,68.3,31.7
21048,none,68.3,31.7
21050,none,68.3,31.7
21052,none,68.3,31.7
21054,none,68.3,31.7
21056,none,68.3,31.7
21058,none,68.3,31.7
21060,none,68.3,31.7
21062,none,68.3,31.7
21064,none,68.3,31.7
21066,none,68.3,31.7
21068,none,68.3,31.7
21070,none,68.3,31.7
21072,none,68.3,31.7
21074,A,68.4,31.6
21076,A,68.4,31.6
21078,none,68.4,31.6
21080,A,68.4,31.6
21082,A,68.4,31.6
21084,none,68.4,31.6
21086,none,68.4,31.6
21088,none,68.4,31.6
21090,none,68.4,31.6
21092,none,68.4,31.6
21094,none,68.4,31.6
21096,none,68.4,31.6
21098,none,68.4,31.6
21100,none,68.4,31.6
21102,none,68.4,31.6
21104,none,68.4,31.6
21106,none,68.4,31.6
21108,none,68.4,31.6
21110,none,68.4,31.6
21112,none,68.4,31.6
21114,none,68.4,31.6
21116,none,68.4,31.6
21118,none,68.4,31.6
21120,none,68.4,31.6
21122,none,68.4,31.6
21124,none,68.4,31.6
21126,none,68.4,31.6
21128,none,68.4,31.6
21130,none,68.4,31.6
21132,none,68.4,31.6
21134,none,68.4,31.6
21136,none,68.4,31.6
21138,none,68.4,31.6
21140,none,68.4,31.6
21142,none,68.4,31.6
21144,none,68.4,31.6
